Feature,h1_importance,h2_importance,h3_importance,h4_importance,h5_importance,h6_importance,h7_importance,mean_importance
rolling_rsum14_14_acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-14,0.2534945068234182,0.3129077144284395,0.27082854779549725,0.3962567419803096,0.3660759953063742,0.11612154177235885,0.15957688559880512,0.2678945619578861
env_weather_cloud_cover_min_futcov_lag-2,0.2910106611234123,0.4073470651589867,0.6351564574499268,0.13468027893498935,0.1463134250896053,0.15056320575402274,0.09338996607913524,0.26549443708429693
env_weather_rain_sum_futcov_lag-1,0.2219044457406075,0.07360951521198887,0.09556667924689825,0.10540038045516813,0.28521695648324547,0.8870576448499484,0.18748548811315438,0.2651773014430016
rolling_rmean28_28_com_escalationsignal_rus_ua_pastcov_lag-7,0.2131057138530529,0.2970417985928356,0.23702806640625712,0.2956920110170218,0.48402864383512934,0.2949084257884486,0.019248921747489805,0.26300765446289076
rolling_rsum7_7_dist_to_nearest_contested_km_pastcov_lag-7,0.26372042500144516,0.34961093544386607,0.190039515921851,0.1645247365421151,0.3530324468476817,0.28850987344631734,0.20624956611239928,0.259383928473668
ewm_ewma14_acled_other_rus_disrupted_weapons_use_pastcov_lag-14,0.1724664904679882,0.12364672981436213,0.4739386634508279,0.47634594564216465,0.10111976488834595,0.267027141678925,0.19492001941184098,0.2584949650506364
rolling_rmean28_28_dist_to_nearest_contested_km_pastcov_lag-14,0.3566600253066727,0.23942672479459848,0.18449980973753635,0.1597734756002298,0.1798944373120389,0.05260895799787018,0.628425934036862,0.2573270521122583
rolling_rsum14_14_acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-1,0.21640492660445673,0.26913642283688133,0.22586613432074878,0.3903765473455408,0.23469708760502503,0.21341408216742658,0.19980398442430772,0.24995702647205528
rolling_rmean28_28_com_diplo_rus_ua_pastcov_lag-7,0.3754507717070434,0.3134284010622324,0.3082930998762545,0.2072946946813704,0.22523730946440343,0.12191519469132477,0.19707707579114575,0.24981379246768212
env_weather_rain_sum_futcov_lag1,0.08694481264522076,0.324211548555789,0.264526575001158,0.3214135944207544,0.31786542246073907,0.2134484794457307,0.21841876526159815,0.2495470282558557
acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-1,0.25072211918457366,0.2855253189166032,0.2562087142413143,0.1454148054712005,0.20095692459701048,0.32494101248397306,0.2769126032976213,0.24866878545604235
ewm_expdecay7_act_cyber_other_nato_pastcov_lag-14,0.1340254692286185,0.1630515194749847,0.6501610013665887,0.20040282229693882,0.19599444905815622,0.22974778568984525,0.15868759228124188,0.2474386627709106
ewm_expdecay7_fin_ch_export_kazakhstan_pastcov_lag-14,0.16938953459336822,0.2958513927142931,0.1380375196097984,0.30168737673529916,0.34024545466131806,0.3782415337407594,0.05460178805813157,0.239722085730424
rolling_rmean28_28_dist_to_nearest_ru_km_pastcov_lag-7,0.4386623770250259,0.19273857628051574,0.2765514622717709,0.25455676379464287,0.2035331969396337,0.21833032020285917,0.09051332847219264,0.23926943214094873
rolling_rmean28_28_com_restrictive_rus_ua_pastcov_lag-7,0.430477396830559,0.24819100770521385,0.2204408831714695,0.2101879158327564,0.18133787801175627,0.318209860525305,0.06093176164020383,0.23853952910246629
ewm_ewma14_com_ners_w8_pastcov_lag-7,0.18752510614869516,0.2763585236545584,0.21805206737204721,0.34172768925015223,0.17594258821292888,0.17952386357194774,0.28803949212796426,0.23816704719118484
rolling_rsum7_7_acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-7,0.19445030383410838,0.1590001066552241,0.15064358865818187,0.3254531231874964,0.3158978783489891,0.13194237563008612,0.38771687397285565,0.23787203575527735
rolling_rmean28_28_com_restrictive_rus_ua_pastcov_lag-14,0.4058895886601471,0.2794584618931433,0.11721188741240092,0.16411168155813236,0.2570555358886306,0.29245306928883236,0.12163643063864678,0.23397380790570477
rolling_rmean28_28_com_restrictive_rus_ua_pastcov_lag-1,0.16892389323138332,0.18469506408853173,0.17112194786450138,0.3953611523078825,0.19636046505875704,0.08890140994161948,0.4088718054600149,0.23060510542181292
